st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad,sin_ra,sin_dec,disp
1.031000018119812,-17.57699966430664,2458654.0,1.3484960794448853,2.407426118850708,18463.763671875,15.882463455200195,2706.960693359375,1839.6712646484373,12.285099983215332,494.1820068359375,6346.0,4.38484001159668,1.1475900411605835,-0.9998126029968262,-0.8808692693710327,C
-5.3379998207092285,-9.267000198364258,2458630.75,9.30992031097412,3.46399998664856,2220.0,14.296799659729004,215.2079925537109,1067.0,9.414199829101562,416.25,6907.0,3.630000114440918,3.0899999141693115,-0.8480574488639832,-0.972343385219574,F
-23.548999786376957,-45.07899856567383,2458626.5,1.1539499759674072,2.236000061035156,1550.0,5.483640193939209,3534.300048828125,2148.0,10.461299896240234,240.9010009765625,6093.0,4.199999809265137,1.399999976158142,-0.999186396598816,-0.9715530872344972,F
1.0529999732971191,-9.880999565124512,2458326.25,2.7667601108551025,2.687217712402344,14947.4384765625,12.286739349365234,505.8840026855469,1209.5740966796875,13.236599922180176,513.010986328125,5346.0,4.488230228424072,0.9848660230636596,-0.7287837266921997,-0.433460533618927,C
-50.35900115966797,-6.874000072479248,2459376.5,9.188506126403809,2.492000102996826,460.0,2.165910005569458,63.45890045166016,786.0,8.721500396728516,79.55609893798828,5876.0,4.480000019073486,0.9800000190734864,-0.1697942912578582,-0.9639748930931092,C
-50.35900115966797,-6.874000072479248,2459344.5,13.902838706970217,2.1264429092407227,647.2700805664062,2.613684892654419,77.48419189453125,756.69873046875,8.721500396728516,79.55609893798828,5876.0,4.480000019073486,0.9832149744033812,-0.1697942912578582,-0.9639748930931092,C
-18.775999069213867,-18.086000442504883,2458630.0,10.182698249816896,2.8275108337402344,667.4752197265625,3.0538055896759038,198.394775390625,957.1991577148438,8.758099555969238,105.09600067138672,6153.0,4.348139762878418,1.1458200216293335,-0.2179607301950454,-0.999462366104126,C
-22.30900001525879,-4.89300012588501,2458328.0,3.1743505001068115,2.751085996627808,15457.3251953125,14.91722583770752,718.9097290039062,1320.65185546875,11.67140007019043,342.1400146484375,5943.0,4.42524003982544,1.1570600271224976,0.0979046747088432,-0.8655239343643188,C
-0.2300000041723251,1.1690000295639038,2459044.5,20.07315826416016,3.844921588897705,1152.964599609375,4.050690650939941,69.3993148803711,736.1368408203125,10.513500213623049,205.42999267578125,6033.0,4.369999885559082,1.1484899520874023,0.1586084961891174,-0.9937036633491516,F
16.363000869750977,-5.514999866485596,2459058.75,2.669029951095581,1.5479999780654907,3110.0,9.368229866027832,429.8599853515625,1268.0,10.589099884033203,262.79400634765625,5803.5,4.070000171661377,1.559999942779541,-0.6487647294998169,-0.9764058589935304,F
9.0649995803833,2.8959999084472656,2459336.0,4.0782389640808105,4.847561836242676,6046.69580078125,13.898174285888672,1619.0081787109375,1617.8267822265625,10.006799697875977,281.3139953613281,6501.0,4.079999923706055,1.74836003780365,0.4129794538021087,-0.990792453289032,C
6.355000019073486,-13.850000381469728,2458655.5,7.14385986328125,1.4670000076293943,11146.400390625,22.153099060058597,1729.569561767578,1621.6685302734375,9.940999984741213,417.0799865722656,7860.0,4.150000095367432,1.909999966621399,-0.9972867965698242,-0.9284714460372924,F
58.00299835205078,-33.25,2459083.25,7.040830135345459,2.9790000915527344,1580.0,8.46403980255127,852.3359985351562,1505.0,9.790599822998049,102.23799896240234,5317.0,4.489999771118164,0.9100000262260436,0.502997100353241,-0.9767111539840698,F
2.8940000534057617,4.910999774932861,2458326.0,2.106156826019287,1.4688934087753296,12142.2236328125,13.086872100830078,691.8428344726562,1308.041748046875,13.18299961090088,508.8420104980469,5380.0,4.433700084686279,0.9406970143318176,0.0135169364511966,-0.8867634534835815,C
3.878999948501587,-6.8429999351501465,2460147.0,2.454563617706299,2.321000099182129,4248.0,11.127599716186523,2162.72998046875,1899.0,9.678899765014648,243.83799743652344,6610.0,4.150000095367432,1.6399999856948853,-0.9573606848716736,-0.8544338345527649,F
15.517000198364258,-8.38700008392334,2460132.0,11.47569751739502,0.8080000281333923,8341.0,14.109800338745115,11.458499908447266,512.0,9.387100219726562,312.46099853515625,7262.0,4.0,2.130000114440918,-0.931222677230835,-0.8741203546524048,F
-5.215000152587891,-8.357999801635742,2458626.5,2.781860113143921,2.4560000896453857,490.0,4.925670146942139,1323.2099609375,1680.0,9.516200065612791,292.0849914550781,6819.0,3.920000076293945,2.2100000381469727,0.2818572521209717,-0.9988648295402528,F
-0.5400000214576721,-5.002999782562256,2458660.25,4.138120174407959,3.91100001335144,5560.0,10.495476388931275,613.9639892578125,1386.0,10.508399963378906,344.83999557495116,4898.39990234375,4.277552938461303,1.215347009897232,-0.9915969371795654,-0.7024699449539185,F
21.125999450683597,16.542999267578125,2460069.75,2.499799489974976,2.865170955657959,14621.2060546875,13.851609230041504,907.8624267578124,1399.9893798828125,11.603500366210938,302.447998046875,5650.0,4.288670063018799,1.137320041656494,0.8283893465995789,-0.9077319502830504,C
2.306999921798706,-2.240000009536743,2458658.5,4.076109886169434,2.062000036239624,1454.1800537109375,6.76590793132782,1820.319846200943,1513.6125915527343,11.060500144958496,338.6440124511719,6200.62001953125,4.219737029075622,1.6016808807849885,-0.9999812245368958,-0.7201337218284607,F
4.099999904632568,-24.899999618530277,2460115.75,3.624551296234131,3.0420000553131104,1299.0,4.350299835205078,919.5709838867188,1444.0873657226562,10.293399810791016,249.8260040283203,6317.0,4.113177061080933,1.3799999952316284,-0.9803763031959534,-0.7908276915550232,F
6.138000011444092,10.755000114440918,2460122.5,1.626869559288025,3.2309999465942383,1502.0,2.364979982376098,1946.22998046875,1850.0,10.35789966583252,97.8115005493164,5034.0,4.639999866485596,0.7300000190734863,-0.9875171780586244,-0.6898799538612366,F
